numeric_source,record_key,record_date,record_timestamp_key,has_matching_image,matching_image_count,numeric_record_count,value_columns,value_count,nonzero_value_count,mapping_level,mapping_note
environment,2026-06-18T13:15:44,2026-06-18,2026-06-18T13:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T13:30:44,2026-06-18,2026-06-18T13:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T13:45:44,2026-06-18,2026-06-18T13:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T14:00:44,2026-06-18,2026-06-18T14:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T14:15:44,2026-06-18,2026-06-18T14:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T14:30:44,2026-06-18,2026-06-18T14:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T14:45:44,2026-06-18,2026-06-18T14:45:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T15:00:44,2026-06-18,2026-06-18T15:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T15:15:44,2026-06-18,2026-06-18T15:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T15:30:44,2026-06-18,2026-06-18T15:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T15:45:44,2026-06-18,2026-06-18T15:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T16:00:44,2026-06-18,2026-06-18T16:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T16:15:44,2026-06-18,2026-06-18T16:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T16:30:44,2026-06-18,2026-06-18T16:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T16:45:44,2026-06-18,2026-06-18T16:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T17:00:44,2026-06-18,2026-06-18T17:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T17:15:44,2026-06-18,2026-06-18T17:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T17:30:44,2026-06-18,2026-06-18T17:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T17:45:44,2026-06-18,2026-06-18T17:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T18:00:44,2026-06-18,2026-06-18T18:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T18:15:44,2026-06-18,2026-06-18T18:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T18:30:44,2026-06-18,2026-06-18T18:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T18:45:44,2026-06-18,2026-06-18T18:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T19:00:44,2026-06-18,2026-06-18T19:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T19:15:44,2026-06-18,2026-06-18T19:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T19:30:44,2026-06-18,2026-06-18T19:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T19:45:44,2026-06-18,2026-06-18T19:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T20:00:44,2026-06-18,2026-06-18T20:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T20:15:44,2026-06-18,2026-06-18T20:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T20:30:44,2026-06-18,2026-06-18T20:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T20:45:44,2026-06-18,2026-06-18T20:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T21:00:44,2026-06-18,2026-06-18T21:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T21:15:44,2026-06-18,2026-06-18T21:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T21:30:44,2026-06-18,2026-06-18T21:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T21:45:44,2026-06-18,2026-06-18T21:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T22:00:44,2026-06-18,2026-06-18T22:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T22:15:44,2026-06-18,2026-06-18T22:15:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T22:30:44,2026-06-18,2026-06-18T22:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T22:45:44,2026-06-18,2026-06-18T22:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T23:00:44,2026-06-18,2026-06-18T23:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T23:15:44,2026-06-18,2026-06-18T23:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T23:30:44,2026-06-18,2026-06-18T23:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-18T23:45:44,2026-06-18,2026-06-18T23:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T00:00:44,2026-06-19,2026-06-19T00:00:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T00:15:44,2026-06-19,2026-06-19T00:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T00:30:44,2026-06-19,2026-06-19T00:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T00:45:44,2026-06-19,2026-06-19T00:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T01:00:44,2026-06-19,2026-06-19T01:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T01:15:44,2026-06-19,2026-06-19T01:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T01:30:44,2026-06-19,2026-06-19T01:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T01:45:44,2026-06-19,2026-06-19T01:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T02:00:44,2026-06-19,2026-06-19T02:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T02:15:44,2026-06-19,2026-06-19T02:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T02:30:44,2026-06-19,2026-06-19T02:30:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T02:45:44,2026-06-19,2026-06-19T02:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T03:00:44,2026-06-19,2026-06-19T03:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T03:15:44,2026-06-19,2026-06-19T03:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T03:30:44,2026-06-19,2026-06-19T03:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T03:45:44,2026-06-19,2026-06-19T03:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T04:00:44,2026-06-19,2026-06-19T04:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T04:15:44,2026-06-19,2026-06-19T04:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T04:30:44,2026-06-19,2026-06-19T04:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T04:45:44,2026-06-19,2026-06-19T04:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T05:00:44,2026-06-19,2026-06-19T05:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T05:15:44,2026-06-19,2026-06-19T05:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T05:30:44,2026-06-19,2026-06-19T05:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T05:45:44,2026-06-19,2026-06-19T05:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T06:00:44,2026-06-19,2026-06-19T06:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T06:15:44,2026-06-19,2026-06-19T06:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T06:30:44,2026-06-19,2026-06-19T06:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T06:45:44,2026-06-19,2026-06-19T06:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T07:00:44,2026-06-19,2026-06-19T07:00:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T07:15:44,2026-06-19,2026-06-19T07:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T07:30:44,2026-06-19,2026-06-19T07:30:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T07:45:44,2026-06-19,2026-06-19T07:45:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T08:00:44,2026-06-19,2026-06-19T08:00:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T08:15:44,2026-06-19,2026-06-19T08:15:44,False,0,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
environment,2026-06-19T08:30:44,2026-06-19,2026-06-19T08:30:44,True,1,1,temperature_c|humidity_rh,2,,timestamp,Environment rows use 'timestamp'; Stage 1.5 compares local timestamp text to webcam filename time.
